area_id,latitude,longitude,latitude,longitude,total_incidents,incidents_5yr,night_incidents,sexual_offences,harassment_count,assault_count,avg_severity,repeat_offender_cases,street_lighting,cctv_density,proximity_transit,population_density,slum_density,nightlife_density,incident_density,weighted_risk_score,trend_12month,risk_index,area_type_enc
CHN-00154,12.92025,80.15675,12.92025,80.15675,50,21,22,10,21,19,1.19,3,0.713,5.7,665.5,28833.9,0.316,3.16,200,0.0992,-0.2109,0.2815,2
CHN-00155,12.92025,80.16125,12.92025,80.16125,46,14,24,6,21,19,1.0,4,0.573,4.15,292.5,20345.2,0.359,2.62,184,0.0767,-0.0091,0.2836,1
CHN-00156,12.92025,80.16575,12.92025,80.16575,35,13,19,5,15,15,1.31,4,0.932,5.18,83.0,30071.8,0.35,1.53,140,0.0764,-0.189,0.2163,2
CHN-00157,12.92025,80.17025,12.92025,80.17025,15,5,7,1,5,9,1.0,2,1.0,6.6,1802.2,22381.4,0.14,1.2,60,0.025,-0.15,0.1406,2
CHN-00158,12.92025,80.17475,12.92025,80.17475,19,7,11,3,5,11,1.08,3,0.958,7.73,1111.7,31701.9,0.029,1.51,76,0.0342,-0.2336,0.1391,2
CHN-00159,12.92025,80.17925,12.92025,80.17925,21,8,9,4,8,9,1.0,3,0.785,6.74,1839.1,11178.7,0.11,2.37,84,0.035,0.0483,0.1981,2
CHN-00160,12.92025,80.18375,12.92025,80.18375,13,5,6,1,5,7,1.0,0,0.838,8.04,946.3,16922.1,0.052,0.45,52,0.0217,-0.2862,0.14,2
CHN-00161,12.92025,80.18825,12.92025,80.18825,36,15,16,8,17,11,1.04,7,0.822,5.87,902.1,22385.5,0.078,2.27,144,0.0624,0.2299,0.2134,2
CHN-00162,12.92025,80.19275,12.92025,80.19275,30,13,17,3,11,16,1.0,2,0.94,7.4,367.3,18760.5,0.198,1.58,120,0.05,-0.3694,0.1815,1
CHN-00163,12.92025,80.19725,12.92025,80.19725,17,6,7,2,7,8,1.0,1,0.918,6.63,987.7,19255.4,0.0,0.84,68,0.0283,-0.1507,0.1385,2
CHN-00164,12.92025,80.20175,12.92025,80.20175,47,19,29,11,19,17,1.34,7,0.529,5.15,749.2,30120.5,0.294,2.24,188,0.105,0.2253,0.2982,4
CHN-00165,12.92025,80.20625,12.92025,80.20625,12,3,5,2,4,6,1.0,1,0.889,7.48,1057.6,22924.5,0.02,1.13,48,0.02,0.1536,0.117,2
CHN-00166,12.92025,80.21075,12.92025,80.21075,49,18,25,6,20,23,1.21,4,0.761,4.36,188.8,7142.9,0.513,2.92,196,0.0988,-0.0781,0.2933,4
CHN-00167,12.92025,80.21525,12.92025,80.21525,42,17,23,5,19,18,1.37,3,0.636,4.4,299.3,32893.4,0.184,2.5,168,0.0959,-0.0197,0.2792,1
CHN-00168,12.92025,80.21975,12.92025,80.21975,10,3,4,1,4,5,1.0,0,0.996,7.93,1704.4,13669.4,0.01,1.0,40,0.0167,0.0414,0.1024,0
CHN-00169,12.92025,80.22425,12.92025,80.22425,43,18,27,9,16,18,1.43,6,0.496,5.4,1433.2,10473.0,0.42,2.85,172,0.1025,0.2385,0.3239,2
CHN-00170,12.92025,80.22875,12.92025,80.22875,14,5,8,1,5,8,1.0,1,1.0,8.14,1409.6,20981.1,0.053,2.17,56,0.0233,0.0297,0.1345,2
CHN-00171,12.92025,80.23325,12.92025,80.23325,37,12,17,5,18,14,1.58,5,0.786,5.68,1896.8,22005.9,0.269,1.85,148,0.0974,0.1328,0.2276,0
CHN-00172,12.92025,80.23775,12.92025,80.23775,36,15,19,8,11,17,1.23,5,0.838,4.9,1610.0,24108.2,0.276,1.8,144,0.0738,0.1806,0.2378,2
CHN-00173,12.92025,80.24225,12.92025,80.24225,15,6,8,2,6,7,1.0,2,1.0,6.18,1364.3,4436.6,0.12,1.1,60,0.025,-0.1949,0.1547,2
CHN-00174,12.92025,80.24675,12.92025,80.24675,56,20,23,12,20,24,1.76,8,0.477,3.47,779.1,45404.8,0.498,3.62,224,0.1643,0.0705,0.3742,2
CHN-00175,12.92025,80.25125,12.92025,80.25125,60,20,28,9,29,22,1.21,7,0.462,5.66,270.9,21070.5,0.481,3.46,240,0.121,-0.0644,0.3306,2
CHN-00176,12.92025,80.25575,12.92025,80.25575,54,20,25,7,23,24,2.28,7,0.377,3.52,1905.3,17531.9,0.332,3.47,216,0.2052,0.065,0.3869,2
CHN-00177,12.92025,80.26025,12.92025,80.26025,64,25,35,9,22,33,2.28,11,0.634,2.86,351.9,49629.9,0.616,4.49,256,0.2432,-0.1695,0.4153,1
CHN-00178,12.92025,80.26475,12.92025,80.26475,110,33,60,15,42,53,3.76,12,0.31,0.77,1361.3,64941.5,0.707,4.15,440,0.6893,0.0254,0.627,1
CHN-00179,12.92025,80.26925,12.92025,80.26925,102,34,51,21,30,51,2.8,14,0.377,2.06,1442.4,10732.7,0.588,5.14,408,0.476,0.1788,0.5383,1
CHN-00180,12.92025,80.27375,12.92025,80.27375,75,25,31,12,33,30,2.72,11,0.178,3.67,1685.1,47583.4,0.751,5.14,300,0.34,0.0574,0.5208,3
CHN-00181,12.92025,80.27825,12.92025,80.27825,97,36,40,15,46,36,2.92,12,0.197,2.06,1795.9,42341.9,0.796,4.46,388,0.4721,0.1202,0.5826,1
CHN-00182,12.92025,80.28275,12.92025,80.28275,54,21,34,5,25,24,1.49,6,0.384,4.21,1030.1,6959.7,0.422,3.98,216,0.1341,-0.2519,0.3741,0
CHN-00183,12.92025,80.28725,12.92025,80.28725,78,25,34,8,26,44,2.48,14,0.546,3.74,265.3,19442.5,0.522,3.4,312,0.3224,0.0249,0.4084,2
CHN-00184,12.92025,80.29175,12.92025,80.29175,63,26,30,14,30,19,1.87,6,0.492,4.8,1758.8,9718.1,0.478,3.66,252,0.1964,0.004,0.3796,2
CHN-00185,12.92025,80.29625,12.92025,80.29625,58,24,34,9,24,25,1.29,8,0.464,5.12,497.7,9344.8,0.308,2.04,232,0.1247,0.1129,0.3155,4
CHN-00186,12.92025,80.30075,12.92025,80.30075,34,10,15,7,11,16,1.08,2,0.583,5.59,1235.1,12934.4,0.174,2.31,136,0.0612,-0.1982,0.2373,2
CHN-00187,12.92025,80.30525,12.92025,80.30525,22,7,11,3,9,10,1.0,1,0.873,6.81,1747.5,20945.3,0.137,0.87,88,0.0367,-0.0112,0.1536,0
CHN-00188,12.92025,80.30975,12.92025,80.30975,11,3,5,2,3,6,1.0,1,0.716,7.86,184.6,15568.4,0.109,1.71,44,0.0183,0.0314,0.1603,2
CHN-00189,12.92025,80.31425,12.92025,80.31425,25,10,15,5,9,11,1.0,4,0.842,6.26,1717.2,28557.2,0.129,0.84,100,0.0417,-0.1396,0.1806,2
CHN-00190,12.92025,80.31875,12.92025,80.31875,38,16,18,6,18,14,1.0,5,0.498,5.1,1617.4,20370.5,0.48,2.77,152,0.0633,-0.1411,0.3182,0
CHN-00191,12.92475,80.15225,12.92475,80.15225,18,6,9,3,7,8,1.0,0,0.76,7.31,993.8,3285.1,0.218,2.18,72,0.03,-0.0455,0.193,2
CHN-00192,12.92475,80.15675,12.92475,80.15675,15,6,9,2,4,9,1.0,2,1.0,6.75,430.2,25836.0,0.148,2.18,60,0.025,0.0699,0.1672,1
CHN-00193,12.92475,80.16125,12.92475,80.16125,45,17,19,7,19,19,1.0,3,0.667,5.41,469.1,18305.9,0.381,2.31,180,0.075,-0.2354,0.2688,1
CHN-00194,12.92475,80.16575,12.92475,80.16575,13,5,7,1,5,7,1.0,2,0.978,7.03,575.5,7841.6,0.135,0.82,52,0.0217,-0.0274,0.1427,1
CHN-00195,12.92475,80.17025,12.92475,80.17025,26,8,14,4,10,12,1.0,2,0.671,7.62,524.6,19330.2,0.004,2.05,104,0.0433,-0.1777,0.1795,1
CHN-00196,12.92475,80.17475,12.92475,80.17475,45,20,27,10,15,20,1.53,2,0.474,6.08,686.9,33419.9,0.456,3.54,180,0.1148,0.2714,0.3433,4
CHN-00197,12.92475,80.17925,12.92475,80.17925,20,6,9,4,8,8,1.0,2,0.758,5.95,1540.5,20982.7,0.213,0.75,80,0.0333,0.1292,0.1805,2
CHN-00198,12.92475,80.18375,12.92475,80.18375,39,15,21,9,17,13,1.01,6,0.689,5.32,1213.9,35863.4,0.396,2.02,156,0.0656,-0.03,0.2618,1
CHN-00199,12.92475,80.18825,12.92475,80.18825,24,9,9,4,10,10,1.0,2,1.0,6.34,1025.7,22522.6,0.183,1.92,96,0.04,-0.21,0.1713,0
CHN-00200,12.92475,80.19275,12.92475,80.19275,19,7,9,3,8,8,1.0,1,1.0,7.38,1414.3,25829.8,0.196,2.45,76,0.0317,-0.0575,0.1656,1
CHN-00201,12.92475,80.19725,12.92475,80.19725,25,8,15,4,10,11,1.0,1,0.592,6.08,214.9,23293.3,0.335,2.87,100,0.0417,0.0396,0.2535,2
CHN-00202,12.92475,80.20175,12.92475,80.20175,26,10,12,5,12,9,1.0,4,0.925,7.96,956.8,26911.7,0.0,1.29,104,0.0433,-0.335,0.1422,0
CHN-00203,12.92475,80.20625,12.92475,80.20625,40,12,18,5,15,20,1.33,2,0.476,4.16,1947.5,34913.3,0.532,2.84,160,0.0887,-0.1547,0.3218,0
CHN-00204,12.92475,80.21075,12.92475,80.21075,40,12,18,6,17,17,1.0,3,0.794,4.66,718.2,36418.8,0.226,1.81,160,0.0667,-0.0434,0.2161,2
CHN-00205,12.92475,80.21525,12.92475,80.21525,28,10,14,3,11,14,1.0,3,0.677,6.67,647.6,27550.3,0.023,1.62,112,0.0467,-0.0938,0.195,1
CHN-00206,12.92475,80.21975,12.92475,80.21975,45,19,21,8,21,16,1.7,8,0.645,4.96,1004.3,30843.1,0.302,2.49,180,0.1275,0.1637,0.2985,1
CHN-00207,12.92475,80.22425,12.92475,80.22425,25,9,14,2,8,15,1.16,1,0.851,6.75,1004.8,23009.9,0.095,1.99,100,0.0483,-0.1414,0.1817,0
CHN-00208,12.92475,80.22875,12.92475,80.22875,40,13,18,5,18,17,1.0,7,0.906,5.89,328.9,17081.3,0.371,2.14,160,0.0667,-0.2915,0.2112,2
CHN-00209,12.92475,80.23325,12.92475,80.23325,40,16,18,5,18,17,1.0,3,0.555,6.78,1595.6,24752.0,0.32,1.53,160,0.0667,-0.076,0.2562,1
CHN-00210,12.92475,80.23775,12.92475,80.23775,25,7,11,3,8,14,1.1,3,0.814,7.14,351.3,18119.9,0.152,2.06,100,0.0458,0.2343,0.1732,2
CHN-00211,12.92475,80.24225,12.92475,80.24225,50,15,22,7,20,23,1.39,9,0.685,5.45,148.0,5383.7,0.335,2.47,200,0.1158,0.1674,0.2621,2
CHN-00212,12.92475,80.24675,12.92475,80.24675,52,15,30,6,21,25,1.37,3,0.554,5.42,814.6,34836.5,0.286,3.54,208,0.1187,-0.1782,0.2911,1
CHN-00213,12.92475,80.25125,12.92475,80.25125,87,26,35,19,35,33,2.49,7,0.385,2.63,1924.9,36919.6,0.683,3.3,348,0.3611,0.0775,0.4675,2
CHN-00214,12.92475,80.25575,12.92475,80.25575,83,28,39,20,25,38,2.43,12,0.496,4.55,658.2,21385.7,0.427,3.65,332,0.3362,-0.1327,0.4101,1
CHN-00215,12.92475,80.26025,12.92475,80.26025,114,40,72,12,36,66,2.67,15,0.107,2.91,921.1,34543.5,0.677,4.71,456,0.5073,0.1478,0.5876,1
CHN-00216,12.92475,80.26475,12.92475,80.26475,112,47,65,12,33,67,3.21,16,0.089,0.8,1774.9,62303.9,0.998,5.0,448,0.5992,0.1897,0.6935,1
CHN-00217,12.92475,80.26925,12.92475,80.26925,83,30,50,9,37,37,2.96,7,0.266,1.75,1212.4,30199.8,0.631,3.89,332,0.4095,0.0743,0.5269,3
CHN-00218,12.92475,80.27375,12.92475,80.27375,123,54,74,22,53,48,4.08,13,0.01,0.0,1661.8,58312.4,0.802,5.76,492,0.8364,0.0625,0.7915,3
CHN-00219,12.92475,80.27825,12.92475,80.27825,79,30,46,8,34,37,2.77,5,0.183,2.65,627.9,55989.6,0.781,5.4,316,0.3647,-0.1071,0.5549,0
CHN-00220,12.92475,80.28275,12.92475,80.28275,113,34,64,19,39,55,3.88,9,0.09,0.19,1655.9,60419.6,0.934,5.41,452,0.7307,0.0057,0.7212,4
CHN-00221,12.92475,80.28725,12.92475,80.28725,68,25,35,15,23,30,2.25,11,0.538,3.04,945.3,20358.1,0.721,3.2,272,0.255,0.2786,0.4195,1
CHN-00222,12.92475,80.29175,12.92475,80.29175,69,27,44,12,30,27,1.79,7,0.291,3.78,1880.0,36698.5,0.428,3.49,276,0.2058,0.0414,0.4115,2
CHN-00223,12.92475,80.29625,12.92475,80.29625,70,24,32,8,25,37,1.8,10,0.592,3.37,820.8,12797.3,0.368,4.01,280,0.21,-0.2807,0.3637,0
CHN-00224,12.92475,80.30075,12.92475,80.30075,73,24,38,15,35,23,1.62,13,0.698,5.03,1289.1,32533.5,0.447,3.88,292,0.1971,0.0139,0.3299,1
CHN-00225,12.92475,80.30525,12.92475,80.30525,44,14,26,7,20,17,1.08,4,0.879,5.21,1696.2,21079.4,0.291,2.05,176,0.0792,0.0012,0.2158,2
CHN-00226,12.92475,80.30975,12.92475,80.30975,21,9,13,3,9,9,1.0,3,0.958,7.58,830.4,26717.9,0.094,2.8,84,0.035,-0.3518,0.1779,2
CHN-00227,12.92475,80.31425,12.92475,80.31425,40,17,17,7,13,20,1.0,5,0.706,5.23,383.3,18130.0,0.338,3.1,160,0.0667,-0.2973,0.2782,1
CHN-00228,12.92475,80.31875,12.92475,80.31875,29,9,11,6,14,9,1.0,2,0.96,7.35,868.3,5004.3,0.049,2.09,116,0.0483,-0.1267,0.1462,2
CHN-00229,12.92925,80.15225,12.92925,80.15225,10,3,4,2,4,4,1.0,1,0.849,8.33,780.7,16657.5,0.0,1.15,40,0.0167,0.1114,0.1216,1
CHN-00230,12.92925,80.15675,12.92925,80.15675,39,17,16,6,14,19,1.7,2,0.552,5.85,150.0,22599.9,0.315,2.33,156,0.1105,-0.0969,0.2993,2
CHN-00231,12.92925,80.16125,12.92925,80.16125,34,14,14,4,12,18,1.0,3,0.836,5.23,117.6,16648.3,0.295,1.56,136,0.0567,0.032,0.2263,2
CHN-00232,12.92925,80.16575,12.92925,80.16575,29,9,14,3,12,14,1.0,4,0.989,6.67,354.8,24488.9,0.099,2.05,116,0.0483,-0.2094,0.1531,0
CHN-00233,12.92925,80.17025,12.92925,80.17025,16,6,7,2,6,8,1.0,1,0.854,7.5,1708.6,8137.8,0.209,1.77,64,0.0267,0.1097,0.1774,0
CHN-00234,12.92925,80.17475,12.92925,80.17475,29,9,17,3,9,17,1.46,4,0.894,5.69,1369.1,23636.4,0.276,2.59,116,0.0706,-0.0059,0.2104,1
CHN-00235,12.92925,80.17925,12.92925,80.17925,34,13,15,6,15,13,1.0,2,0.652,6.61,1706.4,4918.6,0.27,1.68,136,0.0567,-0.0728,0.2334,2
CHN-00236,12.92925,80.18375,12.92925,80.18375,49,15,22,5,20,24,1.43,6,0.495,4.59,1344.5,42388.7,0.24,3.66,196,0.1168,0.0211,0.3082,1
CHN-00237,12.92925,80.18825,12.92925,80.18825,24,9,11,5,9,10,1.0,3,0.67,6.07,1410.8,34014.3,0.335,2.59,96,0.04,0.0573,0.2483,2
CHN-00238,12.92925,80.19275,12.92925,80.19275,44,17,24,4,19,21,1.35,6,0.642,4.64,312.4,8148.9,0.481,3.74,176,0.099,0.0661,0.3208,1
CHN-00239,12.92925,80.19725,12.92925,80.19725,18,5,7,3,6,9,1.0,0,0.93,8.01,1917.4,17854.8,0.091,0.6,72,0.03,-0.0534,0.1141,2
CHN-00240,12.92925,80.20175,12.92925,80.20175,25,7,11,2,8,15,1.22,2,0.83,7.28,1991.4,21324.5,0.277,1.57,100,0.0508,-0.18,0.1766,1
CHN-00241,12.92925,80.20625,12.92925,80.20625,31,9,17,3,12,16,1.0,4,0.91,7.22,1024.9,26160.1,0.227,1.33,124,0.0517,-0.3464,0.1592,1
CHN-00242,12.92925,80.21075,12.92925,80.21075,25,8,10,6,8,11,1.0,3,0.867,5.98,161.2,6331.4,0.175,1.84,100,0.0417,-0.2298,0.1825,2
CHN-00243,12.92925,80.21525,12.92925,80.21525,41,14,22,9,18,14,1.18,6,0.673,6.1,959.1,10474.9,0.334,2.48,164,0.0806,-0.1302,0.2534,1
CHN-00244,12.92925,80.21975,12.92925,80.21975,45,18,25,6,19,20,1.37,7,0.613,4.87,1872.7,14155.1,0.255,3.01,180,0.1028,0.2554,0.2938,1
CHN-00245,12.92925,80.22425,12.92925,80.22425,24,7,13,5,9,10,1.0,2,0.664,7.31,858.9,15300.9,0.23,1.8,96,0.04,0.0254,0.1983,2
CHN-00246,12.92925,80.22875,12.92925,80.22875,63,27,27,10,26,27,1.56,6,0.567,4.31,813.9,10698.9,0.439,2.26,252,0.1638,-0.2912,0.3411,0
CHN-00247,12.92925,80.23325,12.92925,80.23325,78,27,46,14,24,40,2.13,14,0.443,3.47,329.8,12000.7,0.496,3.77,312,0.2769,-0.2485,0.4185,2
CHN-00248,12.92925,80.23775,12.92925,80.23775,83,25,43,16,38,29,2.81,7,0.544,2.19,1756.5,55113.4,0.535,4.6,332,0.3887,-0.2495,0.462,0
CHN-00249,12.92925,80.24225,12.92925,80.24225,29,11,15,6,14,9,1.0,5,0.643,7.09,596.7,7575.0,0.174,2.25,116,0.0483,-0.133,0.225,2
CHN-00250,12.92925,80.24675,12.92925,80.24675,60,19,30,6,27,27,1.79,8,0.575,5.67,1131.6,36532.2,0.406,3.4,240,0.179,0.0324,0.3222,2
CHN-00251,12.92925,80.25125,12.92925,80.25125,63,20,35,11,21,31,1.46,8,0.631,4.25,492.2,34092.1,0.348,3.25,252,0.1533,-0.2071,0.3112,4
CHN-00252,12.92925,80.25575,12.92925,80.25575,51,18,26,8,19,24,1.96,3,0.597,3.88,188.8,27906.1,0.425,3.78,204,0.1666,0.0158,0.347,1
CHN-00253,12.92925,80.26025,12.92925,80.26025,101,33,54,19,31,51,4.2,17,0.0,0.0,381.3,15403.9,0.825,5.73,404,0.707,-0.0649,0.7272,3
CHN-00254,12.92925,80.26475,12.92925,80.26475,84,32,35,8,36,40,3.17,9,0.238,1.77,96.8,25264.2,0.661,3.98,336,0.4438,0.3255,0.5511,0
CHN-00255,12.92925,80.26925,12.92925,80.26925,99,33,41,12,45,42,3.5,13,0.16,2.21,191.8,23440.6,0.785,5.71,396,0.5775,0.3615,0.6328,1
CHN-00256,12.92925,80.27375,12.92925,80.27375,102,36,51,25,34,43,3.19,10,0.37,2.06,1177.8,51903.9,0.813,5.34,408,0.5423,-0.2198,0.5919,0
CHN-00257,12.92925,80.27825,12.92925,80.27825,105,37,55,26,34,45,3.61,11,0.0,0.46,1901.1,60525.3,0.98,6.27,420,0.6318,-0.1035,0.7246,3
CHN-00258,12.92925,80.28275,12.92925,80.28275,95,33,52,17,31,47,3.0,12,0.271,1.37,1497.4,7708.1,0.713,5.34,380,0.475,0.0897,0.579,1
CHN-00259,12.92925,80.28725,12.92925,80.28725,58,23,32,10,18,30,1.47,6,0.611,4.6,612.0,4911.8,0.427,2.71,232,0.1421,0.1264,0.3228,0
CHN-00260,12.92925,80.29175,12.92925,80.29175,62,22,26,12,25,25,1.34,7,0.801,4.54,94.0,37523.2,0.38,3.57,248,0.1385,0.0296,0.2929,2
CHN-00261,12.92925,80.29625,12.92925,80.29625,78,26,35,10,28,40,2.43,10,0.378,3.49,209.1,9783.3,0.495,4.0,312,0.3159,-0.153,0.4423,2
CHN-00262,12.92925,80.30075,12.92925,80.30075,65,25,36,14,31,20,1.26,4,0.719,4.44,1151.0,32571.4,0.489,4.04,260,0.1365,0.2852,0.3291,2
CHN-00263,12.92925,80.30525,12.92925,80.30525,50,16,31,6,17,27,1.0,8,0.698,5.93,516.2,31369.8,0.38,2.14,200,0.0833,-0.0932,0.2477,2
CHN-00264,12.92925,80.30975,12.92925,80.30975,17,7,9,4,6,7,1.0,2,0.968,7.16,453.3,17268.3,0.067,1.47,68,0.0283,0.0118,0.1532,0
CHN-00265,12.92925,80.31425,12.92925,80.31425,40,13,23,9,14,17,1.49,7,0.828,4.88,1914.8,17798.0,0.263,1.68,160,0.0993,-0.0461,0.2271,2
CHN-00266,12.92925,80.31875,12.92925,80.31875,13,5,6,2,6,5,1.0,0,0.988,8.18,1381.0,11717.7,0.088,1.73,52,0.0217,-0.076,0.138,2
CHN-00267,12.93375,80.15225,12.93375,80.15225,14,5,8,3,5,6,1.0,0,0.99,7.75,1371.6,9681.4,0.204,0.8,56,0.0233,-0.3494,0.1354,2
CHN-00268,12.93375,80.15675,12.93375,80.15675,49,15,29,8,16,25,1.42,6,0.741,5.51,1666.0,33911.4,0.364,1.72,196,0.116,0.1635,0.2465,2
CHN-00269,12.93375,80.16125,12.93375,80.16125,37,15,15,5,17,15,1.0,7,0.787,5.98,577.6,12711.2,0.417,2.02,148,0.0617,0.1223,0.2454,1
CHN-00270,12.93375,80.16575,12.93375,80.16575,25,9,12,5,10,10,1.0,1,1.0,6.0,193.1,23956.8,0.216,1.77,100,0.0417,-0.1092,0.1735,2
CHN-00271,12.93375,80.17025,12.93375,80.17025,51,18,26,7,22,22,1.31,5,0.714,6.39,898.8,38295.1,0.278,1.73,204,0.1114,-0.2125,0.2411,2
CHN-00272,12.93375,80.17475,12.93375,80.17475,35,11,15,3,15,17,1.21,4,0.651,6.45,730.2,15231.4,0.233,2.42,140,0.0706,-0.2943,0.2333,2
CHN-00273,12.93375,80.17925,12.93375,80.17925,9,2,3,1,4,4,1.0,1,1.0,7.52,1729.8,24732.1,0.0,1.87,36,0.015,-0.1111,0.1012,0
CHN-00274,12.93375,80.18375,12.93375,80.18375,75,33,46,8,33,34,2.43,3,0.315,2.3,1646.8,23139.3,0.745,3.23,300,0.3038,-0.086,0.4947,2
CHN-00275,12.93375,80.18825,12.93375,80.18825,42,16,19,6,15,21,2.07,7,0.575,4.28,258.3,44183.4,0.29,2.71,168,0.1449,-0.1367,0.3156,1
CHN-00276,12.93375,80.19275,12.93375,80.19275,65,25,28,7,31,27,1.47,11,0.572,3.59,1913.1,15245.1,0.554,2.57,260,0.1592,0.2016,0.3531,1
CHN-00277,12.93375,80.19725,12.93375,80.19725,58,25,26,8,20,30,1.29,6,0.664,4.49,1397.9,10709.2,0.297,2.78,232,0.1247,0.1487,0.3048,2
CHN-00278,12.93375,80.20175,12.93375,80.20175,34,10,16,5,10,19,1.01,6,0.873,5.23,134.0,10562.5,0.276,3.44,136,0.0572,-0.2535,0.2223,1
CHN-00279,12.93375,80.20625,12.93375,80.20625,49,19,21,5,23,21,1.69,8,0.733,6.08,184.6,16398.1,0.261,2.86,196,0.138,-0.123,0.2721,2
CHN-00280,12.93375,80.21075,12.93375,80.21075,22,7,9,2,7,13,1.0,3,0.976,6.91,1656.8,8538.4,0.093,2.11,88,0.0367,-0.2715,0.1504,1
CHN-00281,12.93375,80.21525,12.93375,80.21525,14,4,8,2,4,8,1.0,1,0.866,6.45,337.0,10832.8,0.0,2.26,56,0.0233,-0.3787,0.1532,0
CHN-00282,12.93375,80.21975,12.93375,80.21975,28,9,17,3,12,13,1.0,5,0.802,6.31,431.1,8977.7,0.344,1.75,112,0.0467,-0.1329,0.2066,2
CHN-00283,12.93375,80.22425,12.93375,80.22425,94,36,58,10,33,51,2.28,7,0.52,4.21,876.4,21985.8,0.716,3.78,376,0.3572,0.009,0.4571,1
CHN-00284,12.93375,80.22875,12.93375,80.22875,61,25,29,10,28,23,1.69,10,0.721,4.6,1496.2,39394.5,0.559,3.07,244,0.1718,-0.2781,0.3377,4
CHN-00285,12.93375,80.23325,12.93375,80.23325,60,21,33,7,26,27,1.93,4,0.446,4.73,991.1,14288.1,0.611,3.78,240,0.193,0.2684,0.3884,0
CHN-00286,12.93375,80.23775,12.93375,80.23775,74,30,34,12,24,38,1.62,3,0.338,5.13,522.6,34086.9,0.58,3.49,296,0.1998,-0.2125,0.4069,2
CHN-00287,12.93375,80.24225,12.93375,80.24225,79,35,42,11,33,35,1.84,14,0.279,3.11,1640.7,34060.7,0.537,3.79,316,0.2423,0.2264,0.4583,2
CHN-00288,12.93375,80.24675,12.93375,80.24675,47,20,20,7,15,25,2.01,6,0.602,3.78,462.9,6537.8,0.399,3.38,188,0.1574,0.2052,0.3503,4
CHN-00289,12.93375,80.25125,12.93375,80.25125,87,29,35,18,28,41,2.0,11,0.476,3.8,374.2,23194.3,0.585,4.69,348,0.29,0.1466,0.4343,2
CHN-00290,12.93375,80.25575,12.93375,80.25575,83,33,46,15,33,35,2.54,8,0.381,2.38,1620.1,15053.8,0.502,4.01,332,0.3514,0.1203,0.479,0
CHN-00291,12.93375,80.26025,12.93375,80.26025,100,43,63,17,36,47,3.36,5,0.209,1.42,1845.0,7098.7,0.797,5.39,400,0.56,0.0473,0.6432,3
CHN-00292,12.93375,80.26475,12.93375,80.26475,86,28,44,14,27,45,2.31,15,0.22,1.98,1034.6,46547.1,0.544,4.53,344,0.3311,-0.1933,0.4973,0
CHN-00293,12.93375,80.26925,12.93375,80.26925,94,28,47,21,33,40,2.57,5,0.319,2.87,1163.3,23171.4,0.606,3.52,376,0.4026,-0.0477,0.4848,3
CHN-00294,12.93375,80.27375,12.93375,80.27375,98,39,46,19,38,41,2.7,16,0.233,2.2,1853.1,8884.4,0.676,5.22,392,0.441,0.1022,0.5692,1
CHN-00295,12.93375,80.27825,12.93375,80.27825,98,37,51,11,29,58,3.72,10,0.227,0.65,1382.1,61709.0,0.837,4.32,392,0.6076,0.1118,0.643,3
CHN-00296,12.93375,80.28275,12.93375,80.28275,125,54,69,14,45,66,3.22,23,0.224,1.31,636.9,18327.9,0.957,5.35,500,0.6708,-0.0885,0.6966,4
CHN-00297,12.93375,80.28725,12.93375,80.28725,65,20,42,8,21,36,1.84,10,0.435,3.85,91.0,6778.6,0.519,4.31,260,0.1993,0.2381,0.391,1
CHN-00298,12.93375,80.29175,12.93375,80.29175,62,26,26,14,27,21,1.95,9,0.569,5.87,587.4,17474.5,0.436,3.41,248,0.2015,0.2328,0.3527,2
CHN-00299,12.93375,80.29625,12.93375,80.29625,60,21,28,8,29,23,1.79,9,0.779,4.46,1613.6,22379.4,0.522,2.42,240,0.179,0.2509,0.308,0
CHN-00300,12.93375,80.30075,12.93375,80.30075,61,23,31,12,21,28,1.22,5,0.574,4.01,741.9,21058.8,0.283,3.24,244,0.124,0.2137,0.3172,1
CHN-00301,12.93375,80.30525,12.93375,80.30525,19,7,9,3,5,11,1.0,2,0.712,6.91,1959.1,14434.3,0.104,2.34,76,0.0317,0.051,0.2027,1
CHN-00302,12.93375,80.30975,12.93375,80.30975,43,15,21,10,18,15,1.0,7,0.738,5.11,1121.9,17917.8,0.367,1.68,172,0.0717,0.1466,0.2438,1
CHN-00303,12.93375,80.31425,12.93375,80.31425,31,13,14,3,10,18,1.0,5,0.743,5.49,374.1,14883.6,0.377,1.91,124,0.0517,0.2419,0.2506,2
CHN-00304,12.93375,80.31875,12.93375,80.31875,39,15,25,4,12,23,1.1,3,0.654,5.32,92.6,28686.6,0.11,2.03,156,0.0715,0.0075,0.2406,2
CHN-00305,12.93825,80.15225,12.93825,80.15225,34,14,21,5,13,16,1.0,3,0.955,7.19,704.8,22872.2,0.328,2.92,136,0.0567,-0.0546,0.2116,2
CHN-00306,12.93825,80.15675,12.93825,80.15675,44,17,20,6,16,22,1.33,2,0.823,5.5,351.3,17556.6,0.212,1.56,176,0.0975,-0.1684,0.2264,2
CHN-00307,12.93825,80.16125,12.93825,80.16125,13,5,5,2,6,5,1.0,0,1.0,7.43,77.7,9631.5,0.065,1.79,52,0.0217,0.056,0.1423,2
